depart,intellig,laboratori,file,home,cs,comput,scienc,pp,cours,group,network,solut,research,program,rice,homework,assign,columbia,pittsburgh,parallel,georgia,urc,robot,server,project,inform,austin,page,classification
0,0,0,1,0,3,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,course
0,6,2,0,2,1,2,2,0,6,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,3,0,5,course
0,0,0,1,0,1,6,1,0,3,0,0,6,0,6,0,0,1,0,0,0,0,0,0,5,0,6,0,5,course
0,0,0,2,3,8,8,6,0,7,0,0,17,0,5,0,0,14,0,0,0,0,0,0,1,1,6,0,6,course
0,0,0,4,0,4,5,6,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,1,0,0,course
0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,course
0,2,0,0,2,0,18,5,0,9,0,3,8,2,15,0,3,2,0,0,0,0,0,0,0,1,2,0,10,course
0,0,0,0,0,0,2,0,0,2,0,4,5,0,0,0,14,6,0,0,0,0,0,0,0,5,2,0,0,course
0,0,0,0,1,0,2,0,0,4,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,course
1,0,0,0,1,0,6,3,0,3,0,0,4,0,10,0,4,5,0,0,0,0,0,0,0,0,3,0,1,course
1,0,0,0,10,0,5,2,0,2,0,0,10,1,1,0,0,2,0,0,0,0,0,0,0,0,3,0,1,course
1,0,0,0,2,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,course
1,0,0,1,0,0,1,1,0,1,0,0,2,0,8,0,11,1,0,0,0,0,0,0,0,0,2,0,0,course
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,course
1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,course
0,0,0,12,1,0,4,0,0,6,5,0,3,0,1,0,14,2,0,0,0,0,0,0,0,5,1,0,4,course
0,0,11,0,1,0,0,0,0,3,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,3,course
0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,course
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,course
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,course
0,0,0,0,1,0,1,1,0,0,6,0,2,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,2,course
0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,course
2,1,1,0,0,0,1,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
4,0,0,0,0,0,1,1,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,course
0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,course
0,0,0,1,1,0,2,0,0,9,1,0,1,0,11,0,9,5,0,0,0,0,0,0,0,8,0,0,1,course
0,0,0,0,0,0,5,0,0,7,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,course
0,0,0,0,0,0,1,0,3,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,course
0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,course
0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,course
0,0,0,3,1,0,12,1,0,4,1,0,0,0,2,0,2,1,0,0,9,0,0,0,0,2,0,0,1,course
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,4,2,0,2,course
1,0,0,2,0,0,1,0,3,0,0,0,3,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0,course
2,0,0,3,1,0,3,3,0,12,0,2,0,0,6,0,2,10,0,0,0,0,0,0,0,1,5,0,1,course
0,0,0,0,1,0,10,0,1,8,0,0,0,0,7,0,1,10,0,0,17,0,0,0,0,1,3,0,0,course
0,0,1,0,1,2,3,0,0,1,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,4,0,2,course
0,0,5,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,course
0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,course
0,0,0,0,9,2,4,3,0,8,1,4,0,0,0,0,1,4,1,0,0,0,0,0,0,1,4,0,16,course
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,course
1,0,0,0,0,2,3,2,0,5,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,course
0,0,0,3,7,0,3,1,1,2,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,1,0,8,course
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,course
0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,course
0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,course
0,0,0,0,1,5,9,1,0,9,3,0,0,0,2,0,12,1,0,0,1,0,0,0,0,6,0,0,3,course
0,0,2,0,0,8,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,course
0,0,0,0,0,2,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
0,0,0,0,0,0,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,course
4,0,0,0,2,1,5,5,1,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,4,department
0,0,1,0,3,4,2,3,0,2,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,department
9,0,0,1,1,4,7,6,0,3,1,0,0,5,5,0,0,0,0,0,0,0,0,0,2,1,2,0,2,department
3,0,0,0,3,0,2,2,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,3,2,0,3,department
5,0,0,0,4,1,5,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,4,0,4,department
0,0,1,0,3,4,2,3,0,2,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,department
6,0,0,0,0,0,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,department
5,0,2,0,0,0,7,4,0,3,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,department
5,0,0,0,4,0,6,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,department
10,0,0,0,1,0,4,2,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,department
6,0,0,0,1,0,7,11,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,department
4,0,0,0,0,0,7,6,0,1,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,2,6,0,1,department
2,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,department
3,0,0,2,3,9,7,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,8,department
1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,department
2,0,0,1,3,2,5,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,department
3,0,0,0,1,0,7,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,department
9,1,4,0,0,4,12,9,0,1,3,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,department
6,0,0,0,0,0,5,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2,department
5,2,0,1,1,2,21,13,0,2,4,0,0,4,2,0,0,0,0,0,0,0,0,1,2,2,2,0,4,department
1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,department
0,0,0,0,4,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,department
9,1,0,0,0,0,4,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,department
5,0,0,0,1,0,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,department
4,0,0,0,1,0,2,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,0,2,department
6,0,0,1,0,0,6,4,0,3,1,0,0,4,0,0,0,0,0,0,1,0,0,0,5,0,5,0,0,department
2,0,0,0,2,0,7,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,department
3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,department
0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,7,department
5,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,department
1,0,0,0,0,1,3,2,0,4,1,2,0,2,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,department
7,0,0,0,1,2,10,11,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,3,department
2,0,0,0,0,0,5,3,0,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,7,0,1,department
2,0,1,0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,5,0,2,department
3,0,0,0,0,1,2,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,department
2,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,department
4,0,0,0,1,0,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,department
3,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,department
2,0,0,0,0,0,12,10,0,3,0,0,0,9,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,department
1,0,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,department
3,0,0,0,3,0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,department
16,0,0,0,0,0,12,13,0,4,2,1,0,2,1,0,0,0,0,0,0,0,0,0,4,1,3,0,1,department
2,0,1,0,3,0,18,11,0,3,5,2,0,5,6,0,0,0,0,0,0,0,0,0,5,2,13,0,5,department
8,0,0,0,0,0,9,10,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,department
3,0,0,0,2,0,7,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,department
0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,department
0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,department
7,0,0,0,1,2,6,6,0,10,4,0,0,5,3,0,0,0,0,0,0,0,0,0,0,2,1,0,2,department
0,0,2,0,1,0,5,7,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,department
0,0,1,0,0,0,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,department
3,0,0,0,2,1,10,9,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,4,department
1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,department
7,1,2,0,2,0,8,7,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,5,0,6,department
5,1,5,0,1,0,28,17,0,3,0,3,0,10,0,0,0,0,0,0,3,0,0,0,0,2,3,0,1,department
2,0,0,0,1,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,faculty
0,0,1,0,1,0,6,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,faculty
3,0,1,0,0,0,3,3,0,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,faculty
2,0,2,0,1,0,3,4,0,1,0,3,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,faculty
1,0,1,0,1,0,5,3,0,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,faculty
0,0,0,0,0,4,6,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,faculty
0,0,1,0,1,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,faculty
0,4,0,0,0,0,10,4,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,faculty
1,2,0,0,1,0,6,4,0,1,1,0,0,1,8,0,0,0,0,0,0,0,0,1,0,3,2,0,1,faculty
1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
1,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,faculty
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,faculty
0,0,0,0,1,2,8,0,0,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,faculty
2,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,faculty
0,0,0,0,0,0,6,2,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,faculty
0,0,0,0,0,2,4,2,0,1,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,4,faculty
2,1,1,0,3,0,3,2,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,faculty
1,0,0,0,0,1,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
1,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,0,0,0,0,4,13,0,0,1,0,4,0,0,6,0,0,0,0,0,13,0,0,0,0,2,0,0,1,faculty
1,0,1,0,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,faculty
0,1,1,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,faculty
0,1,1,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,faculty
0,2,1,0,0,0,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,0,1,0,0,0,2,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,faculty
0,0,1,0,0,0,4,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,faculty
0,1,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,0,1,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,faculty
0,0,1,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,faculty
0,1,1,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,faculty
0,3,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,faculty
3,0,0,0,0,0,7,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,faculty
1,0,1,0,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,faculty
2,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,faculty
2,0,0,0,0,0,6,4,0,0,1,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,faculty
2,2,0,0,0,0,11,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,faculty
1,2,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
2,1,0,0,0,3,3,4,0,1,1,0,0,3,3,1,0,0,0,0,6,0,0,0,0,1,1,0,0,faculty
2,1,0,0,0,3,3,4,0,1,1,0,0,3,3,1,0,0,0,0,6,0,0,0,0,1,1,0,0,faculty
1,0,1,0,1,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,faculty
1,0,0,0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,faculty
2,0,0,0,0,0,5,4,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,faculty
1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,faculty
1,0,1,0,3,0,7,4,0,1,2,0,0,3,2,0,0,0,0,0,8,0,0,0,0,0,1,0,3,faculty
0,0,0,0,0,1,4,4,0,1,3,0,0,2,3,2,0,0,0,0,2,0,0,0,0,3,0,0,0,faculty
2,0,0,0,0,0,3,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,faculty
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,faculty
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
3,0,3,1,0,0,9,4,0,0,2,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,faculty
2,0,1,0,0,1,4,2,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,faculty
1,0,0,0,0,0,2,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,faculty
1,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,faculty
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,3,3,0,0,0,5,6,0,1,0,1,0,2,1,0,0,0,0,0,4,0,0,4,0,0,1,1,2,faculty
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
1,1,0,0,0,1,6,3,0,1,0,1,0,4,2,3,0,0,0,0,1,0,0,0,0,2,0,0,0,faculty
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,faculty
0,0,0,0,0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,faculty
2,0,0,0,0,0,7,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
1,0,3,0,0,0,5,4,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,faculty
4,0,0,0,0,0,6,4,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,faculty
0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,faculty
2,0,0,0,0,0,8,3,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,faculty
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,0,0,0,0,0,5,1,0,2,0,0,0,3,12,0,0,0,0,0,3,0,0,0,0,1,1,0,2,faculty
0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,0,0,0,0,0,4,5,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,faculty
2,0,1,0,0,0,12,5,0,1,3,1,0,12,5,0,0,0,0,0,7,0,0,0,1,5,0,0,0,faculty
0,0,0,0,0,1,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,faculty
0,0,0,0,0,0,1,1,0,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,faculty
0,0,0,0,0,0,4,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,faculty
2,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,faculty
1,0,0,0,0,0,3,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,faculty
0,0,0,0,0,1,4,4,0,1,3,0,0,2,3,2,0,0,0,0,2,0,0,0,0,3,0,0,0,faculty
0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,faculty
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,0,0,0,0,1,7,4,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,faculty
0,1,0,0,0,0,3,4,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,faculty
0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,faculty
0,0,0,0,0,1,20,5,0,3,0,3,0,1,15,0,0,0,0,0,0,0,0,0,4,0,11,0,0,faculty
2,4,2,0,0,0,46,14,35,12,2,1,1,18,5,0,0,0,0,0,1,0,0,1,0,4,10,0,1,faculty
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
1,0,1,0,0,0,6,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,faculty
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
2,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,faculty
2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,faculty
4,0,0,0,1,0,5,4,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,faculty
4,0,0,0,2,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,faculty
2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,faculty
4,0,0,0,1,0,8,5,0,0,1,0,0,4,1,0,0,0,0,0,3,0,0,0,1,4,1,0,1,faculty
2,1,0,0,1,0,6,4,0,0,0,1,0,4,2,0,0,0,0,0,1,0,0,0,1,2,3,0,1,faculty
3,0,2,0,1,0,8,3,0,0,3,0,5,5,1,0,0,0,0,0,3,0,0,0,1,2,1,0,1,faculty
2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,faculty
5,0,0,0,2,0,4,2,0,0,0,0,0,5,0,0,0,0,0,0,5,1,0,0,1,2,1,0,2,faculty
2,0,1,0,1,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,faculty
3,0,5,0,1,0,3,4,0,0,1,1,0,7,0,0,0,0,0,0,1,0,0,0,1,2,2,0,1,faculty
3,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,faculty
3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,faculty
2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,faculty
2,0,0,0,1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,faculty
9,0,0,0,1,1,10,6,0,0,0,0,0,6,1,0,0,0,0,0,4,0,0,0,1,4,2,0,1,faculty
2,0,0,0,2,0,4,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,3,faculty
1,0,0,0,1,0,4,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,faculty
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,faculty
0,14,0,0,1,0,8,5,4,1,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,faculty
0,1,0,0,2,0,13,4,6,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,1,1,0,2,faculty
0,0,2,0,1,0,6,2,2,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,faculty
0,0,0,0,0,2,1,3,4,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faculty
2,0,0,0,1,3,11,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,faculty
5,0,0,0,0,0,2,5,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,faculty
1,0,0,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,faculty
1,0,0,0,0,0,5,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,faculty
